,Date,All property types,City,index1,Month,Year,Yearly GDP
6,November 2006,137404,Sheffield,2130,November,2006,1888797
6,December 2006,136963,Sheffield,2131,December,2006,1888797
6,January 2006,118713,Belfast,2322,January,2006,1888797
6,February 2006,118713,Belfast,2323,February,2006,1888797
6,March 2006,118713,Belfast,2324,March,2006,1888797
6,April 2006,134321,Belfast,2325,April,2006,1888797
6,May 2006,134321,Belfast,2326,May,2006,1888797
6,June 2006,134321,Belfast,2327,June,2006,1888797
6,July 2006,151257,Belfast,2328,July,2006,1888797
6,August 2006,151257,Belfast,2329,August,2006,1888797
6,September 2006,151257,Belfast,2330,September,2006,1888797
6,October 2006,170931,Belfast,2331,October,2006,1888797
6,November 2006,170931,Belfast,2332,November,2006,1888797
6,December 2006,170931,Belfast,2333,December,2006,1888797
6,January 2006,204373,Brighton and Hove,2584,January,2006,1888797
6,February 2006,206268,Brighton and Hove,2585,February,2006,1888797
6,March 2006,207804,Brighton and Hove,2586,March,2006,1888797
6,April 2006,208109,Brighton and Hove,2587,April,2006,1888797
6,May 2006,211371,Brighton and Hove,2588,May,2006,1888797
6,June 2006,215072,Brighton and Hove,2589,June,2006,1888797
6,July 2006,220919,Brighton and Hove,2590,July,2006,1888797
6,August 2006,220880,Brighton and Hove,2591,August,2006,1888797
6,September 2006,222458,Brighton and Hove,2592,September,2006,1888797
6,October 2006,223562,Brighton and Hove,2593,October,2006,1888797
6,November 2006,225652,Brighton and Hove,2594,November,2006,1888797
6,December 2006,228050,Brighton and Hove,2595,December,2006,1888797
6,January 2006,121129,Leicester,2846,January,2006,1888797
6,February 2006,121305,Leicester,2847,February,2006,1888797
6,March 2006,120257,Leicester,2848,March,2006,1888797
6,April 2006,121591,Leicester,2849,April,2006,1888797
6,May 2006,121797,Leicester,2850,May,2006,1888797
6,June 2006,124406,Leicester,2851,June,2006,1888797
6,July 2006,124702,Leicester,2852,July,2006,1888797
6,August 2006,125558,Leicester,2853,August,2006,1888797
6,September 2006,124727,Leicester,2854,September,2006,1888797
6,October 2006,124493,Leicester,2855,October,2006,1888797
6,November 2006,125950,Leicester,2856,November,2006,1888797
6,December 2006,127443,Leicester,2857,December,2006,1888797
6,January 2006,174923,City of Edinburgh,3060,January,2006,1888797
6,February 2006,178540,City of Edinburgh,3061,February,2006,1888797
6,March 2006,177340,City of Edinburgh,3062,March,2006,1888797
6,April 2006,178859,City of Edinburgh,3063,April,2006,1888797
6,May 2006,181519,City of Edinburgh,3064,May,2006,1888797
6,June 2006,188105,City of Edinburgh,3065,June,2006,1888797
6,July 2006,191013,City of Edinburgh,3066,July,2006,1888797
6,August 2006,192986,City of Edinburgh,3067,August,2006,1888797
6,September 2006,193174,City of Edinburgh,3068,September,2006,1888797
6,October 2006,196778,City of Edinburgh,3069,October,2006,1888797
6,November 2006,197167,City of Edinburgh,3070,November,2006,1888797
6,December 2006,200409,City of Edinburgh,3071,December,2006,1888797
6,January 2006,196817,"Bournemouth,, Christchurch and Poole",3322,January,2006,1888797
6,February 2006,195146,"Bournemouth,, Christchurch and Poole",3323,February,2006,1888797
6,March 2006,195766,"Bournemouth,, Christchurch and Poole",3324,March,2006,1888797
6,April 2006,194232,"Bournemouth,, Christchurch and Poole",3325,April,2006,1888797
6,May 2006,196900,"Bournemouth,, Christchurch and Poole",3326,May,2006,1888797
6,June 2006,197983,"Bournemouth,, Christchurch and Poole",3327,June,2006,1888797
6,July 2006,202132,"Bournemouth,, Christchurch and Poole",3328,July,2006,1888797
6,August 2006,201723,"Bournemouth,, Christchurch and Poole",3329,August,2006,1888797
6,September 2006,203711,"Bournemouth,, Christchurch and Poole",3330,September,2006,1888797
6,October 2006,205034,"Bournemouth,, Christchurch and Poole",3331,October,2006,1888797
6,November 2006,209359,"Bournemouth,, Christchurch and Poole",3332,November,2006,1888797
6,December 2006,211264,"Bournemouth,, Christchurch and Poole",3333,December,2006,1888797
6,January 2006,151683,Cardiff,3584,January,2006,1888797
6,February 2006,151303,Cardiff,3585,February,2006,1888797
6,March 2006,153059,Cardiff,3586,March,2006,1888797
6,April 2006,154183,Cardiff,3587,April,2006,1888797
6,May 2006,152447,Cardiff,3588,May,2006,1888797
6,June 2006,152932,Cardiff,3589,June,2006,1888797
6,July 2006,154066,Cardiff,3590,July,2006,1888797
6,August 2006,157866,Cardiff,3591,August,2006,1888797
6,September 2006,158747,Cardiff,3592,September,2006,1888797
6,October 2006,161187,Cardiff,3593,October,2006,1888797
6,November 2006,160165,Cardiff,3594,November,2006,1888797
6,December 2006,161472,Cardiff,3595,December,2006,1888797
6,January 2006,128423,Coventry,3846,January,2006,1888797
6,February 2006,127899,Coventry,3847,February,2006,1888797
6,March 2006,128678,Coventry,3848,March,2006,1888797
6,April 2006,129212,Coventry,3849,April,2006,1888797
6,May 2006,132637,Coventry,3850,May,2006,1888797
6,June 2006,132709,Coventry,3851,June,2006,1888797
6,July 2006,135896,Coventry,3852,July,2006,1888797
6,August 2006,135838,Coventry,3853,August,2006,1888797
6,September 2006,137108,Coventry,3854,September,2006,1888797
6,October 2006,135623,Coventry,3855,October,2006,1888797
6,November 2006,135694,Coventry,3856,November,2006,1888797
6,December 2006,136835,Coventry,3857,December,2006,1888797
6,January 2006,108182,Middlesbrough,4108,January,2006,1888797
6,February 2006,105834,Middlesbrough,4109,February,2006,1888797
6,March 2006,108012,Middlesbrough,4110,March,2006,1888797
6,April 2006,110297,Middlesbrough,4111,April,2006,1888797
6,May 2006,116814,Middlesbrough,4112,May,2006,1888797
6,June 2006,117188,Middlesbrough,4113,June,2006,1888797
6,July 2006,117318,Middlesbrough,4114,July,2006,1888797
6,August 2006,117011,Middlesbrough,4115,August,2006,1888797
6,September 2006,118221,Middlesbrough,4116,September,2006,1888797
6,October 2006,120725,Middlesbrough,4117,October,2006,1888797
6,November 2006,120752,Middlesbrough,4118,November,2006,1888797
6,December 2006,123022,Middlesbrough,4119,December,2006,1888797
6,January 2006,91084,Stoke on Trent,4370,January,2006,1888797
6,February 2006,89998,Stoke on Trent,4371,February,2006,1888797
6,March 2006,89995,Stoke on Trent,4372,March,2006,1888797
6,April 2006,91588,Stoke on Trent,4373,April,2006,1888797
6,May 2006,94762,Stoke on Trent,4374,May,2006,1888797
6,June 2006,95783,Stoke on Trent,4375,June,2006,1888797
6,July 2006,96192,Stoke on Trent,4376,July,2006,1888797
6,August 2006,95157,Stoke on Trent,4377,August,2006,1888797
6,September 2006,97074,Stoke on Trent,4378,September,2006,1888797
6,October 2006,98624,Stoke on Trent,4379,October,2006,1888797
6,November 2006,99929,Stoke on Trent,4380,November,2006,1888797
6,December 2006,100093,Stoke on Trent,4381,December,2006,1888797
6,January 2006,179913,Reading,4632,January,2006,1888797
6,February 2006,177363,Reading,4633,February,2006,1888797
6,March 2006,176837,Reading,4634,March,2006,1888797
6,April 2006,179806,Reading,4635,April,2006,1888797
6,May 2006,180797,Reading,4636,May,2006,1888797
6,June 2006,183877,Reading,4637,June,2006,1888797
6,July 2006,185637,Reading,4638,July,2006,1888797
6,August 2006,188877,Reading,4639,August,2006,1888797
6,September 2006,192067,Reading,4640,September,2006,1888797
6,October 2006,194360,Reading,4641,October,2006,1888797
6,November 2006,196591,Reading,4642,November,2006,1888797
6,December 2006,196449,Reading,4643,December,2006,1888797
6,January 2006,112873,Sunderland,4894,January,2006,1888797
6,February 2006,114329,Sunderland,4895,February,2006,1888797
6,March 2006,115349,Sunderland,4896,March,2006,1888797
6,April 2006,115694,Sunderland,4897,April,2006,1888797
6,May 2006,116317,Sunderland,4898,May,2006,1888797
6,June 2006,118136,Sunderland,4899,June,2006,1888797
6,July 2006,121354,Sunderland,4900,July,2006,1888797
6,August 2006,122226,Sunderland,4901,August,2006,1888797
6,September 2006,122858,Sunderland,4902,September,2006,1888797
6,October 2006,121250,Sunderland,4903,October,2006,1888797
6,November 2006,122002,Sunderland,4904,November,2006,1888797
6,December 2006,123160,Sunderland,4905,December,2006,1888797
7,January 2007,267658,London,84,January,2007,1931663
7,February 2007,270780,London,85,February,2007,1931663
7,March 2007,273479,London,86,March,2007,1931663
7,April 2007,278805,London,87,April,2007,1931663
7,May 2007,282726,London,88,May,2007,1931663
7,June 2007,285958,London,89,June,2007,1931663
7,July 2007,295694,London,90,July,2007,1931663
7,August 2007,297653,London,91,August,2007,1931663
7,September 2007,298414,London,92,September,2007,1931663
7,October 2007,298559,London,93,October,2007,1931663
7,November 2007,297648,London,94,November,2007,1931663
7,December 2007,297994,London,95,December,2007,1931663
7,January 2007,129773,Manchester,346,January,2007,1931663
7,February 2007,132008,Manchester,347,February,2007,1931663
7,March 2007,129663,Manchester,348,March,2007,1931663
7,April 2007,131606,Manchester,349,April,2007,1931663
7,May 2007,130931,Manchester,350,May,2007,1931663
7,June 2007,135883,Manchester,351,June,2007,1931663
7,July 2007,138641,Manchester,352,July,2007,1931663
7,August 2007,140431,Manchester,353,August,2007,1931663
7,September 2007,139906,Manchester,354,September,2007,1931663
7,October 2007,137060,Manchester,355,October,2007,1931663
7,November 2007,136238,Manchester,356,November,2007,1931663
7,December 2007,138012,Manchester,357,December,2007,1931663
7,January 2007,143609,Birmingham,608,January,2007,1931663
7,February 2007,144011,Birmingham,609,February,2007,1931663
7,March 2007,144640,Birmingham,610,March,2007,1931663
7,April 2007,146609,Birmingham,611,April,2007,1931663
7,May 2007,146614,Birmingham,612,May,2007,1931663
7,June 2007,147156,Birmingham,613,June,2007,1931663
7,July 2007,146706,Birmingham,614,July,2007,1931663
7,August 2007,148167,Birmingham,615,August,2007,1931663
7,September 2007,148578,Birmingham,616,September,2007,1931663
7,October 2007,148235,Birmingham,617,October,2007,1931663
7,November 2007,147278,Birmingham,618,November,2007,1931663
7,December 2007,147574,Birmingham,619,December,2007,1931663
7,January 2007,153501,Leeds,870,January,2007,1931663
7,February 2007,154795,Leeds,871,February,2007,1931663
7,March 2007,153990,Leeds,872,March,2007,1931663
7,April 2007,155549,Leeds,873,April,2007,1931663
7,May 2007,156569,Leeds,874,May,2007,1931663
7,June 2007,157706,Leeds,875,June,2007,1931663
7,July 2007,159596,Leeds,876,July,2007,1931663
7,August 2007,160443,Leeds,877,August,2007,1931663
7,September 2007,161439,Leeds,878,September,2007,1931663
7,October 2007,160575,Leeds,879,October,2007,1931663
7,November 2007,160960,Leeds,880,November,2007,1931663
7,December 2007,160623,Leeds,881,December,2007,1931663
7,January 2007,116609,City of Glasgow,1084,January,2007,1931663
7,February 2007,116709,City of Glasgow,1085,February,2007,1931663
7,March 2007,117601,City of Glasgow,1086,March,2007,1931663
7,April 2007,120812,City of Glasgow,1087,April,2007,1931663
7,May 2007,124005,City of Glasgow,1088,May,2007,1931663
7,June 2007,127916,City of Glasgow,1089,June,2007,1931663
7,July 2007,130473,City of Glasgow,1090,July,2007,1931663
7,August 2007,130438,City of Glasgow,1091,August,2007,1931663
7,September 2007,128665,City of Glasgow,1092,September,2007,1931663
7,October 2007,123122,City of Glasgow,1093,October,2007,1931663
7,November 2007,122686,City of Glasgow,1094,November,2007,1931663
7,December 2007,123206,City of Glasgow,1095,December,2007,1931663
7,January 2007,157135,Southampton,1346,January,2007,1931663
7,February 2007,157968,Southampton,1347,February,2007,1931663
7,March 2007,155909,Southampton,1348,March,2007,1931663
7,April 2007,157427,Southampton,1349,April,2007,1931663
7,May 2007,157847,Southampton,1350,May,2007,1931663
7,June 2007,161953,Southampton,1351,June,2007,1931663
7,July 2007,162764,Southampton,1352,July,2007,1931663
7,August 2007,165526,Southampton,1353,August,2007,1931663
7,September 2007,168578,Southampton,1354,September,2007,1931663
7,October 2007,168599,Southampton,1355,October,2007,1931663
7,November 2007,168795,Southampton,1356,November,2007,1931663
7,December 2007,165869,Southampton,1357,December,2007,1931663
7,January 2007,124156,Liverpool,1608,January,2007,1931663
7,February 2007,123675,Liverpool,1609,February,2007,1931663
7,March 2007,123377,Liverpool,1610,March,2007,1931663
7,April 2007,123980,Liverpool,1611,April,2007,1931663
7,May 2007,124440,Liverpool,1612,May,2007,1931663
7,June 2007,125253,Liverpool,1613,June,2007,1931663
7,July 2007,127287,Liverpool,1614,July,2007,1931663
7,August 2007,129000,Liverpool,1615,August,2007,1931663
7,September 2007,130249,Liverpool,1616,September,2007,1931663
7,October 2007,128918,Liverpool,1617,October,2007,1931663
7,November 2007,128300,Liverpool,1618,November,2007,1931663
7,December 2007,129580,Liverpool,1619,December,2007,1931663
7,January 2007,160556,Newcastle upon Tyne,1870,January,2007,1931663
7,February 2007,159986,Newcastle upon Tyne,1871,February,2007,1931663
7,March 2007,158465,Newcastle upon Tyne,1872,March,2007,1931663
7,April 2007,156223,Newcastle upon Tyne,1873,April,2007,1931663
7,May 2007,159844,Newcastle upon Tyne,1874,May,2007,1931663
7,June 2007,162523,Newcastle upon Tyne,1875,June,2007,1931663
7,July 2007,164935,Newcastle upon Tyne,1876,July,2007,1931663
7,August 2007,164493,Newcastle upon Tyne,1877,August,2007,1931663
7,September 2007,162483,Newcastle upon Tyne,1878,September,2007,1931663
7,October 2007,161708,Newcastle upon Tyne,1879,October,2007,1931663
7,November 2007,159278,Newcastle upon Tyne,1880,November,2007,1931663
7,December 2007,159990,Newcastle upon Tyne,1881,December,2007,1931663
7,January 2007,136426,Sheffield,2132,January,2007,1931663
7,February 2007,135798,Sheffield,2133,February,2007,1931663
7,March 2007,136857,Sheffield,2134,March,2007,1931663
7,April 2007,138558,Sheffield,2135,April,2007,1931663
7,May 2007,139939,Sheffield,2136,May,2007,1931663
7,June 2007,142320,Sheffield,2137,June,2007,1931663
7,July 2007,143516,Sheffield,2138,July,2007,1931663
7,August 2007,144655,Sheffield,2139,August,2007,1931663
7,September 2007,144536,Sheffield,2140,September,2007,1931663
7,October 2007,144875,Sheffield,2141,October,2007,1931663
7,November 2007,144062,Sheffield,2142,November,2007,1931663
7,December 2007,144341,Sheffield,2143,December,2007,1931663
7,January 2007,186493,Belfast,2334,January,2007,1931663
7,February 2007,186493,Belfast,2335,February,2007,1931663
7,March 2007,186493,Belfast,2336,March,2007,1931663
7,April 2007,204294,Belfast,2337,April,2007,1931663
7,May 2007,204294,Belfast,2338,May,2007,1931663
7,June 2007,204294,Belfast,2339,June,2007,1931663
7,July 2007,213626,Belfast,2340,July,2007,1931663
7,August 2007,213626,Belfast,2341,August,2007,1931663
7,September 2007,213626,Belfast,2342,September,2007,1931663
7,October 2007,196168,Belfast,2343,October,2007,1931663
7,November 2007,196168,Belfast,2344,November,2007,1931663
7,December 2007,196168,Belfast,2345,December,2007,1931663
7,January 2007,229471,Brighton and Hove,2596,January,2007,1931663
7,February 2007,233140,Brighton and Hove,2597,February,2007,1931663
7,March 2007,235558,Brighton and Hove,2598,March,2007,1931663
7,April 2007,239743,Brighton and Hove,2599,April,2007,1931663
7,May 2007,242144,Brighton and Hove,2600,May,2007,1931663
7,June 2007,245268,Brighton and Hove,2601,June,2007,1931663
7,July 2007,248912,Brighton and Hove,2602,July,2007,1931663
7,August 2007,254207,Brighton and Hove,2603,August,2007,1931663
7,September 2007,257108,Brighton and Hove,2604,September,2007,1931663
7,October 2007,256955,Brighton and Hove,2605,October,2007,1931663
7,November 2007,254449,Brighton and Hove,2606,November,2007,1931663
7,December 2007,250969,Brighton and Hove,2607,December,2007,1931663
7,January 2007,129361,Leicester,2858,January,2007,1931663
7,February 2007,128699,Leicester,2859,February,2007,1931663
7,March 2007,129234,Leicester,2860,March,2007,1931663
7,April 2007,130612,Leicester,2861,April,2007,1931663
7,May 2007,132448,Leicester,2862,May,2007,1931663
7,June 2007,133672,Leicester,2863,June,2007,1931663
7,July 2007,133788,Leicester,2864,July,2007,1931663
7,August 2007,134574,Leicester,2865,August,2007,1931663
7,September 2007,134668,Leicester,2866,September,2007,1931663
7,October 2007,135317,Leicester,2867,October,2007,1931663
7,November 2007,134749,Leicester,2868,November,2007,1931663
7,December 2007,134369,Leicester,2869,December,2007,1931663
7,January 2007,198143,City of Edinburgh,3072,January,2007,1931663
