,0,1,Month,Actual year,index1,Year,Date,All property types,City,Yearly GDP
6,May,2006,May,2006,338,2006,May 2006,119018,Manchester,1888797
6,June,2006,June,2006,339,2006,June 2006,121620,Manchester,1888797
6,July,2006,July,2006,340,2006,July 2006,123448,Manchester,1888797
6,August,2006,August,2006,341,2006,August 2006,124674,Manchester,1888797
6,September,2006,September,2006,342,2006,September 2006,127848,Manchester,1888797
6,October,2006,October,2006,343,2006,October 2006,128802,Manchester,1888797
6,November,2006,November,2006,344,2006,November 2006,130572,Manchester,1888797
6,December,2006,December,2006,345,2006,December 2006,129927,Manchester,1888797
6,January,2006,January,2006,596,2006,January 2006,137296,Birmingham,1888797
6,February,2006,February,2006,597,2006,February 2006,137465,Birmingham,1888797
6,March,2006,March,2006,598,2006,March 2006,136110,Birmingham,1888797
6,April,2006,April,2006,599,2006,April 2006,136862,Birmingham,1888797
6,May,2006,May,2006,600,2006,May 2006,137937,Birmingham,1888797
6,June,2006,June,2006,601,2006,June 2006,139521,Birmingham,1888797
6,July,2006,July,2006,602,2006,July 2006,139616,Birmingham,1888797
6,August,2006,August,2006,603,2006,August 2006,140253,Birmingham,1888797
6,September,2006,September,2006,604,2006,September 2006,141191,Birmingham,1888797
6,October,2006,October,2006,605,2006,October 2006,142298,Birmingham,1888797
6,November,2006,November,2006,606,2006,November 2006,143113,Birmingham,1888797
6,December,2006,December,2006,607,2006,December 2006,143063,Birmingham,1888797
6,January,2006,January,2006,858,2006,January 2006,142452,Leeds,1888797
6,February,2006,February,2006,859,2006,February 2006,142874,Leeds,1888797
6,March,2006,March,2006,860,2006,March 2006,144371,Leeds,1888797
6,April,2006,April,2006,861,2006,April 2006,144763,Leeds,1888797
6,May,2006,May,2006,862,2006,May 2006,146416,Leeds,1888797
6,June,2006,June,2006,863,2006,June 2006,146554,Leeds,1888797
6,July,2006,July,2006,864,2006,July 2006,148264,Leeds,1888797
6,August,2006,August,2006,865,2006,August 2006,150027,Leeds,1888797
6,September,2006,September,2006,866,2006,September 2006,151261,Leeds,1888797
6,October,2006,October,2006,867,2006,October 2006,151489,Leeds,1888797
6,November,2006,November,2006,868,2006,November 2006,151060,Leeds,1888797
6,December,2006,December,2006,869,2006,December 2006,153513,Leeds,1888797
6,January,2006,January,2006,1072,2006,January 2006,105442,City of Glasgow,1888797
6,February,2006,February,2006,1073,2006,February 2006,105818,City of Glasgow,1888797
6,March,2006,March,2006,1074,2006,March 2006,106078,City of Glasgow,1888797
6,April,2006,April,2006,1075,2006,April 2006,106100,City of Glasgow,1888797
6,May,2006,May,2006,1076,2006,May 2006,107886,City of Glasgow,1888797
6,June,2006,June,2006,1077,2006,June 2006,110263,City of Glasgow,1888797
6,July,2006,July,2006,1078,2006,July 2006,114150,City of Glasgow,1888797
6,August,2006,August,2006,1079,2006,August 2006,116908,City of Glasgow,1888797
6,September,2006,September,2006,1080,2006,September 2006,120320,City of Glasgow,1888797
6,October,2006,October,2006,1081,2006,October 2006,119793,City of Glasgow,1888797
6,November,2006,November,2006,1082,2006,November 2006,118970,City of Glasgow,1888797
6,December,2006,December,2006,1083,2006,December 2006,117265,City of Glasgow,1888797
6,January,2006,January,2006,1334,2006,January 2006,149308,Southampton,1888797
6,February,2006,February,2006,1335,2006,February 2006,146758,Southampton,1888797
6,March,2006,March,2006,1336,2006,March 2006,148513,Southampton,1888797
6,April,2006,April,2006,1337,2006,April 2006,148999,Southampton,1888797
6,May,2006,May,2006,1338,2006,May 2006,150385,Southampton,1888797
6,June,2006,June,2006,1339,2006,June 2006,151047,Southampton,1888797
6,July,2006,July,2006,1340,2006,July 2006,151138,Southampton,1888797
6,August,2006,August,2006,1341,2006,August 2006,152122,Southampton,1888797
6,September,2006,September,2006,1342,2006,September 2006,152839,Southampton,1888797
6,October,2006,October,2006,1343,2006,October 2006,152890,Southampton,1888797
6,November,2006,November,2006,1344,2006,November 2006,154194,Southampton,1888797
6,December,2006,December,2006,1345,2006,December 2006,154687,Southampton,1888797
6,January,2006,January,2006,1596,2006,January 2006,116245,Liverpool,1888797
6,February,2006,February,2006,1597,2006,February 2006,117338,Liverpool,1888797
6,March,2006,March,2006,1598,2006,March 2006,115545,Liverpool,1888797
6,April,2006,April,2006,1599,2006,April 2006,118019,Liverpool,1888797
6,May,2006,May,2006,1600,2006,May 2006,118257,Liverpool,1888797
6,June,2006,June,2006,1601,2006,June 2006,120771,Liverpool,1888797
6,July,2006,July,2006,1602,2006,July 2006,119677,Liverpool,1888797
6,August,2006,August,2006,1603,2006,August 2006,119861,Liverpool,1888797
6,September,2006,September,2006,1604,2006,September 2006,119617,Liverpool,1888797
6,October,2006,October,2006,1605,2006,October 2006,119984,Liverpool,1888797
6,November,2006,November,2006,1606,2006,November 2006,121616,Liverpool,1888797
6,December,2006,December,2006,1607,2006,December 2006,123240,Liverpool,1888797
6,January,2006,January,2006,1858,2006,January 2006,144031,Newcastle upon Tyne,1888797
6,February,2006,February,2006,1859,2006,February 2006,142755,Newcastle upon Tyne,1888797
6,March,2006,March,2006,1860,2006,March 2006,145161,Newcastle upon Tyne,1888797
6,April,2006,April,2006,1861,2006,April 2006,146974,Newcastle upon Tyne,1888797
6,May,2006,May,2006,1862,2006,May 2006,148769,Newcastle upon Tyne,1888797
6,June,2006,June,2006,1863,2006,June 2006,149774,Newcastle upon Tyne,1888797
6,July,2006,July,2006,1864,2006,July 2006,152222,Newcastle upon Tyne,1888797
6,August,2006,August,2006,1865,2006,August 2006,154309,Newcastle upon Tyne,1888797
6,September,2006,September,2006,1866,2006,September 2006,155905,Newcastle upon Tyne,1888797
6,October,2006,October,2006,1867,2006,October 2006,156330,Newcastle upon Tyne,1888797
6,November,2006,November,2006,1868,2006,November 2006,157635,Newcastle upon Tyne,1888797
6,December,2006,December,2006,1869,2006,December 2006,158933,Newcastle upon Tyne,1888797
6,January,2006,January,2006,2120,2006,January 2006,122987,Sheffield,1888797
6,February,2006,February,2006,2121,2006,February 2006,125506,Sheffield,1888797
6,March,2006,March,2006,2122,2006,March 2006,124946,Sheffield,1888797
6,April,2006,April,2006,2123,2006,April 2006,127677,Sheffield,1888797
6,May,2006,May,2006,2124,2006,May 2006,127971,Sheffield,1888797
6,June,2006,June,2006,2125,2006,June 2006,129519,Sheffield,1888797
6,July,2006,July,2006,2126,2006,July 2006,131484,Sheffield,1888797
6,August,2006,August,2006,2127,2006,August 2006,133683,Sheffield,1888797
6,September,2006,September,2006,2128,2006,September 2006,135814,Sheffield,1888797
6,October,2006,October,2006,2129,2006,October 2006,136701,Sheffield,1888797
6,November,2006,November,2006,2130,2006,November 2006,137404,Sheffield,1888797
6,December,2006,December,2006,2131,2006,December 2006,136963,Sheffield,1888797
6,January,2006,January,2006,2322,2006,January 2006,118713,Belfast,1888797
6,February,2006,February,2006,2323,2006,February 2006,118713,Belfast,1888797
6,March,2006,March,2006,2324,2006,March 2006,118713,Belfast,1888797
6,April,2006,April,2006,2325,2006,April 2006,134321,Belfast,1888797
6,May,2006,May,2006,2326,2006,May 2006,134321,Belfast,1888797
6,June,2006,June,2006,2327,2006,June 2006,134321,Belfast,1888797
6,July,2006,July,2006,2328,2006,July 2006,151257,Belfast,1888797
6,August,2006,August,2006,2329,2006,August 2006,151257,Belfast,1888797
6,September,2006,September,2006,2330,2006,September 2006,151257,Belfast,1888797
6,October,2006,October,2006,2331,2006,October 2006,170931,Belfast,1888797
6,November,2006,November,2006,2332,2006,November 2006,170931,Belfast,1888797
6,December,2006,December,2006,2333,2006,December 2006,170931,Belfast,1888797
6,January,2006,January,2006,2584,2006,January 2006,204373,Brighton and Hove,1888797
6,February,2006,February,2006,2585,2006,February 2006,206268,Brighton and Hove,1888797
6,March,2006,March,2006,2586,2006,March 2006,207804,Brighton and Hove,1888797
6,April,2006,April,2006,2587,2006,April 2006,208109,Brighton and Hove,1888797
6,May,2006,May,2006,2588,2006,May 2006,211371,Brighton and Hove,1888797
6,June,2006,June,2006,2589,2006,June 2006,215072,Brighton and Hove,1888797
6,July,2006,July,2006,2590,2006,July 2006,220919,Brighton and Hove,1888797
6,August,2006,August,2006,2591,2006,August 2006,220880,Brighton and Hove,1888797
6,September,2006,September,2006,2592,2006,September 2006,222458,Brighton and Hove,1888797
6,October,2006,October,2006,2593,2006,October 2006,223562,Brighton and Hove,1888797
6,November,2006,November,2006,2594,2006,November 2006,225652,Brighton and Hove,1888797
6,December,2006,December,2006,2595,2006,December 2006,228050,Brighton and Hove,1888797
6,January,2006,January,2006,2846,2006,January 2006,121129,Leicester,1888797
6,February,2006,February,2006,2847,2006,February 2006,121305,Leicester,1888797
6,March,2006,March,2006,2848,2006,March 2006,120257,Leicester,1888797
6,April,2006,April,2006,2849,2006,April 2006,121591,Leicester,1888797
6,May,2006,May,2006,2850,2006,May 2006,121797,Leicester,1888797
6,June,2006,June,2006,2851,2006,June 2006,124406,Leicester,1888797
6,July,2006,July,2006,2852,2006,July 2006,124702,Leicester,1888797
6,August,2006,August,2006,2853,2006,August 2006,125558,Leicester,1888797
6,September,2006,September,2006,2854,2006,September 2006,124727,Leicester,1888797
6,October,2006,October,2006,2855,2006,October 2006,124493,Leicester,1888797
6,November,2006,November,2006,2856,2006,November 2006,125950,Leicester,1888797
6,December,2006,December,2006,2857,2006,December 2006,127443,Leicester,1888797
6,January,2006,January,2006,3060,2006,January 2006,174923,City of Edinburgh,1888797
6,February,2006,February,2006,3061,2006,February 2006,178540,City of Edinburgh,1888797
6,March,2006,March,2006,3062,2006,March 2006,177340,City of Edinburgh,1888797
6,April,2006,April,2006,3063,2006,April 2006,178859,City of Edinburgh,1888797
6,May,2006,May,2006,3064,2006,May 2006,181519,City of Edinburgh,1888797
6,June,2006,June,2006,3065,2006,June 2006,188105,City of Edinburgh,1888797
6,July,2006,July,2006,3066,2006,July 2006,191013,City of Edinburgh,1888797
6,August,2006,August,2006,3067,2006,August 2006,192986,City of Edinburgh,1888797
6,September,2006,September,2006,3068,2006,September 2006,193174,City of Edinburgh,1888797
6,October,2006,October,2006,3069,2006,October 2006,196778,City of Edinburgh,1888797
6,November,2006,November,2006,3070,2006,November 2006,197167,City of Edinburgh,1888797
6,December,2006,December,2006,3071,2006,December 2006,200409,City of Edinburgh,1888797
6,January,2006,January,2006,3322,2006,January 2006,196817,"Bournemouth, Christchurch and Poole",1888797
6,February,2006,February,2006,3323,2006,February 2006,195146,"Bournemouth, Christchurch and Poole",1888797
6,March,2006,March,2006,3324,2006,March 2006,195766,"Bournemouth, Christchurch and Poole",1888797
6,April,2006,April,2006,3325,2006,April 2006,194232,"Bournemouth, Christchurch and Poole",1888797
6,May,2006,May,2006,3326,2006,May 2006,196900,"Bournemouth, Christchurch and Poole",1888797
6,June,2006,June,2006,3327,2006,June 2006,197983,"Bournemouth, Christchurch and Poole",1888797
6,July,2006,July,2006,3328,2006,July 2006,202132,"Bournemouth, Christchurch and Poole",1888797
6,August,2006,August,2006,3329,2006,August 2006,201723,"Bournemouth, Christchurch and Poole",1888797
6,September,2006,September,2006,3330,2006,September 2006,203711,"Bournemouth, Christchurch and Poole",1888797
6,October,2006,October,2006,3331,2006,October 2006,205034,"Bournemouth, Christchurch and Poole",1888797
6,November,2006,November,2006,3332,2006,November 2006,209359,"Bournemouth, Christchurch and Poole",1888797
6,December,2006,December,2006,3333,2006,December 2006,211264,"Bournemouth, Christchurch and Poole",1888797
6,January,2006,January,2006,3584,2006,January 2006,151683,Cardiff,1888797
6,February,2006,February,2006,3585,2006,February 2006,151303,Cardiff,1888797
6,March,2006,March,2006,3586,2006,March 2006,153059,Cardiff,1888797
6,April,2006,April,2006,3587,2006,April 2006,154183,Cardiff,1888797
6,May,2006,May,2006,3588,2006,May 2006,152447,Cardiff,1888797
6,June,2006,June,2006,3589,2006,June 2006,152932,Cardiff,1888797
6,July,2006,July,2006,3590,2006,July 2006,154066,Cardiff,1888797
6,August,2006,August,2006,3591,2006,August 2006,157866,Cardiff,1888797
6,September,2006,September,2006,3592,2006,September 2006,158747,Cardiff,1888797
6,October,2006,October,2006,3593,2006,October 2006,161187,Cardiff,1888797
6,November,2006,November,2006,3594,2006,November 2006,160165,Cardiff,1888797
6,December,2006,December,2006,3595,2006,December 2006,161472,Cardiff,1888797
6,January,2006,January,2006,3846,2006,January 2006,128423,Coventry,1888797
6,February,2006,February,2006,3847,2006,February 2006,127899,Coventry,1888797
6,March,2006,March,2006,3848,2006,March 2006,128678,Coventry,1888797
6,April,2006,April,2006,3849,2006,April 2006,129212,Coventry,1888797
6,May,2006,May,2006,3850,2006,May 2006,132637,Coventry,1888797
6,June,2006,June,2006,3851,2006,June 2006,132709,Coventry,1888797
6,July,2006,July,2006,3852,2006,July 2006,135896,Coventry,1888797
6,August,2006,August,2006,3853,2006,August 2006,135838,Coventry,1888797
6,September,2006,September,2006,3854,2006,September 2006,137108,Coventry,1888797
6,October,2006,October,2006,3855,2006,October 2006,135623,Coventry,1888797
6,November,2006,November,2006,3856,2006,November 2006,135694,Coventry,1888797
6,December,2006,December,2006,3857,2006,December 2006,136835,Coventry,1888797
6,January,2006,January,2006,4108,2006,January 2006,108182,Middlesbrough,1888797
6,February,2006,February,2006,4109,2006,February 2006,105834,Middlesbrough,1888797
6,March,2006,March,2006,4110,2006,March 2006,108012,Middlesbrough,1888797
6,April,2006,April,2006,4111,2006,April 2006,110297,Middlesbrough,1888797
6,May,2006,May,2006,4112,2006,May 2006,116814,Middlesbrough,1888797
6,June,2006,June,2006,4113,2006,June 2006,117188,Middlesbrough,1888797
6,July,2006,July,2006,4114,2006,July 2006,117318,Middlesbrough,1888797
6,August,2006,August,2006,4115,2006,August 2006,117011,Middlesbrough,1888797
6,September,2006,September,2006,4116,2006,September 2006,118221,Middlesbrough,1888797
6,October,2006,October,2006,4117,2006,October 2006,120725,Middlesbrough,1888797
6,November,2006,November,2006,4118,2006,November 2006,120752,Middlesbrough,1888797
6,December,2006,December,2006,4119,2006,December 2006,123022,Middlesbrough,1888797
6,January,2006,January,2006,4370,2006,January 2006,91084,Stoke on Trent,1888797
6,February,2006,February,2006,4371,2006,February 2006,89998,Stoke on Trent,1888797
6,March,2006,March,2006,4372,2006,March 2006,89995,Stoke on Trent,1888797
6,April,2006,April,2006,4373,2006,April 2006,91588,Stoke on Trent,1888797
6,May,2006,May,2006,4374,2006,May 2006,94762,Stoke on Trent,1888797
6,June,2006,June,2006,4375,2006,June 2006,95783,Stoke on Trent,1888797
6,July,2006,July,2006,4376,2006,July 2006,96192,Stoke on Trent,1888797
6,August,2006,August,2006,4377,2006,August 2006,95157,Stoke on Trent,1888797
6,September,2006,September,2006,4378,2006,September 2006,97074,Stoke on Trent,1888797
6,October,2006,October,2006,4379,2006,October 2006,98624,Stoke on Trent,1888797
6,November,2006,November,2006,4380,2006,November 2006,99929,Stoke on Trent,1888797
6,December,2006,December,2006,4381,2006,December 2006,100093,Stoke on Trent,1888797
6,January,2006,January,2006,4632,2006,January 2006,179913,Reading,1888797
6,February,2006,February,2006,4633,2006,February 2006,177363,Reading,1888797
6,March,2006,March,2006,4634,2006,March 2006,176837,Reading,1888797
6,April,2006,April,2006,4635,2006,April 2006,179806,Reading,1888797
6,May,2006,May,2006,4636,2006,May 2006,180797,Reading,1888797
6,June,2006,June,2006,4637,2006,June 2006,183877,Reading,1888797
6,July,2006,July,2006,4638,2006,July 2006,185637,Reading,1888797
6,August,2006,August,2006,4639,2006,August 2006,188877,Reading,1888797
6,September,2006,September,2006,4640,2006,September 2006,192067,Reading,1888797
6,October,2006,October,2006,4641,2006,October 2006,194360,Reading,1888797
