LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
DEW,GDP,TOT,MLN_USD,A,1978,575265.783,
DEW,GDP,TOT,MLN_USD,A,1979,648588.426,
DEW,GDP,TOT,MLN_USD,A,1980,717053.748,
DEW,GDP,TOT,MLN_USD,A,1981,788133.178,
DEW,GDP,TOT,MLN_USD,A,1982,833736.023,
DEW,GDP,TOT,MLN_USD,A,1983,880268.751,
DEW,GDP,TOT,MLN_USD,A,1984,937246.114,
DEW,GDP,TOT,MLN_USD,A,1985,989736.455,
DEW,GDP,TOT,MLN_USD,A,1986,1032794.151,
DEW,GDP,TOT,MLN_USD,A,1987,1074006.333,
DEW,GDP,TOT,MLN_USD,A,1988,1152817.388,
DEW,GDP,TOT,MLN_USD,A,1989,1244310.092,
DEW,GDP,TOT,MLN_USD,A,1990,1358156.873,
DEW,GDP,TOT,MLN_USD,A,1991,1475016.799,
DEW,GDP,TOT,USD_CAP,A,1970,4562.672226,
DEW,GDP,TOT,USD_CAP,A,1971,4892.259126,
DEW,GDP,TOT,USD_CAP,A,1972,5291.97128,
DEW,GDP,TOT,USD_CAP,A,1973,5817.915555,
DEW,GDP,TOT,USD_CAP,A,1974,6389.028716,
DEW,GDP,TOT,USD_CAP,A,1975,6945.497442,
DEW,GDP,TOT,USD_CAP,A,1976,7726.674065,
DEW,GDP,TOT,USD_CAP,A,1977,8498.827583,
DEW,GDP,TOT,USD_CAP,A,1978,9380.302036,
DEW,GDP,TOT,USD_CAP,A,1979,10570.38782,
DEW,GDP,TOT,USD_CAP,A,1980,11646.91142,
DEW,GDP,TOT,USD_CAP,A,1981,12777.36095,
DEW,GDP,TOT,USD_CAP,A,1982,13526.33154,
DEW,GDP,TOT,USD_CAP,A,1983,14331.25622,
DEW,GDP,TOT,USD_CAP,A,1984,15320.73746,
DEW,GDP,TOT,USD_CAP,A,1985,16218.80661,
DEW,GDP,TOT,USD_CAP,A,1986,16912.75262,
DEW,GDP,TOT,USD_CAP,A,1987,17584.46441,
DEW,GDP,TOT,USD_CAP,A,1988,18760.25042,
DEW,GDP,TOT,USD_CAP,A,1989,20049.14509,
DEW,GDP,TOT,USD_CAP,A,1990,21471.47805,
DEW,GDP,TOT,USD_CAP,A,1991,23020.52001,
OECD,GDP,TOT,MLN_USD,A,1970,3228739.139,E
OECD,GDP,TOT,MLN_USD,A,1971,3520695.762,E
OECD,GDP,TOT,MLN_USD,A,1972,3875128.878,E
OECD,GDP,TOT,MLN_USD,A,1973,4342933.597,E
OECD,GDP,TOT,MLN_USD,A,1974,4786122.816,E
OECD,GDP,TOT,MLN_USD,A,1975,5251275.872,E
OECD,GDP,TOT,MLN_USD,A,1976,5811435.702,E
OECD,GDP,TOT,MLN_USD,A,1977,6398595.319,E
OECD,GDP,TOT,MLN_USD,A,1978,7155486.215,E
OECD,GDP,TOT,MLN_USD,A,1979,8050887.244,E
OECD,GDP,TOT,MLN_USD,A,1980,8893650.39,E
OECD,GDP,TOT,MLN_USD,A,1981,9957043.522,E
OECD,GDP,TOT,MLN_USD,A,1982,10584992.85,E
OECD,GDP,TOT,MLN_USD,A,1983,11326262.7,E
OECD,GDP,TOT,MLN_USD,A,1984,12293173.57,E
OECD,GDP,TOT,MLN_USD,A,1985,13155622.86,E
OECD,GDP,TOT,MLN_USD,A,1986,13820954.88,E
OECD,GDP,TOT,MLN_USD,A,1987,14687275.96,E
OECD,GDP,TOT,MLN_USD,A,1988,15898120.45,E
OECD,GDP,TOT,MLN_USD,A,1989,17143595.99,E
OECD,GDP,TOT,MLN_USD,A,1990,18320583.59,E
OECD,GDP,TOT,MLN_USD,A,1991,19225862.14,E
OECD,GDP,TOT,MLN_USD,A,1992,20114802.75,E
OECD,GDP,TOT,MLN_USD,A,1993,20890689.54,E
OECD,GDP,TOT,MLN_USD,A,1994,22041210.14,E
OECD,GDP,TOT,MLN_USD,A,1995,23084241.49,E
OECD,GDP,TOT,MLN_USD,A,1996,24284292.82,E
OECD,GDP,TOT,MLN_USD,A,1997,25599707.62,E
OECD,GDP,TOT,MLN_USD,A,1998,26480910.48,E
OECD,GDP,TOT,MLN_USD,A,1999,27716614.02,E
OECD,GDP,TOT,MLN_USD,A,2000,29635887.19,E
OECD,GDP,TOT,MLN_USD,A,2001,30784054.18,E
OECD,GDP,TOT,MLN_USD,A,2002,31973338.33,E
OECD,GDP,TOT,MLN_USD,A,2003,33159952.97,E
OECD,GDP,TOT,MLN_USD,A,2004,35175116.4,E
OECD,GDP,TOT,MLN_USD,A,2005,37111322.68,
OECD,GDP,TOT,MLN_USD,A,2006,39850436.59,
OECD,GDP,TOT,MLN_USD,A,2007,42111682.6,
OECD,GDP,TOT,MLN_USD,A,2008,43563471.97,
OECD,GDP,TOT,MLN_USD,A,2009,42674916.07,
OECD,GDP,TOT,MLN_USD,A,2010,44640407.48,B
OECD,GDP,TOT,MLN_USD,A,2011,46692839.82,
OECD,GDP,TOT,MLN_USD,A,2012,48221844.98,
OECD,GDP,TOT,MLN_USD,A,2013,50265325.24,
OECD,GDP,TOT,MLN_USD,A,2014,52041340.6,
OECD,GDP,TOT,MLN_USD,A,2015,53859702.55,
OECD,GDP,TOT,MLN_USD,A,2016,56097552.73,
OECD,GDP,TOT,MLN_USD,A,2017,58571593.88,
OECD,GDP,TOT,MLN_USD,A,2018,61240124.68,E
OECD,GDP,TOT,MLN_USD,A,2019,63326858.71,E
OECD,GDP,TOT,MLN_USD,A,2020,61534068.36,E
OECD,GDP,TOT,USD_CAP,A,1970,3493.019438,E
OECD,GDP,TOT,USD_CAP,A,1971,3761.891805,E
OECD,GDP,TOT,USD_CAP,A,1972,4093.046897,E
OECD,GDP,TOT,USD_CAP,A,1973,4531.358429,E
OECD,GDP,TOT,USD_CAP,A,1974,4941.172536,E
OECD,GDP,TOT,USD_CAP,A,1975,5366.636898,E
OECD,GDP,TOT,USD_CAP,A,1976,5883.396662,E
OECD,GDP,TOT,USD_CAP,A,1977,6417.385094,E
OECD,GDP,TOT,USD_CAP,A,1978,7109.959325,E
OECD,GDP,TOT,USD_CAP,A,1979,7924.32903,E
OECD,GDP,TOT,USD_CAP,A,1980,8664.502962,E
OECD,GDP,TOT,USD_CAP,A,1981,9614.548036,E
OECD,GDP,TOT,USD_CAP,A,1982,10134.69852,E
OECD,GDP,TOT,USD_CAP,A,1983,10758.03507,E
OECD,GDP,TOT,USD_CAP,A,1984,11587.37103,E
OECD,GDP,TOT,USD_CAP,A,1985,12305.31899,E
OECD,GDP,TOT,USD_CAP,A,1986,12828.69639,E
OECD,GDP,TOT,USD_CAP,A,1987,13531.85979,E
OECD,GDP,TOT,USD_CAP,A,1988,14533.23692,E
OECD,GDP,TOT,USD_CAP,A,1989,15542.11363,E
OECD,GDP,TOT,USD_CAP,A,1990,16464.02012,E
OECD,GDP,TOT,USD_CAP,A,1991,17117.27053,E
OECD,GDP,TOT,USD_CAP,A,1992,17749.42699,E
OECD,GDP,TOT,USD_CAP,A,1993,18278.93943,E
OECD,GDP,TOT,USD_CAP,A,1994,19138.37524,E
OECD,GDP,TOT,USD_CAP,A,1995,19892.20894,E
OECD,GDP,TOT,USD_CAP,A,1996,20771.17106,E
OECD,GDP,TOT,USD_CAP,A,1997,21736.46367,E
OECD,GDP,TOT,USD_CAP,A,1998,22328.46715,E
OECD,GDP,TOT,USD_CAP,A,1999,23208.64721,E
OECD,GDP,TOT,USD_CAP,A,2000,24639.09228,E
OECD,GDP,TOT,USD_CAP,A,2001,25414.94764,E
OECD,GDP,TOT,USD_CAP,A,2002,26206.1366,E
OECD,GDP,TOT,USD_CAP,A,2003,26984.89377,E
OECD,GDP,TOT,USD_CAP,A,2004,28428.45795,E
OECD,GDP,TOT,USD_CAP,A,2005,29787.69813,
OECD,GDP,TOT,USD_CAP,A,2006,31762.34603,
OECD,GDP,TOT,USD_CAP,A,2007,33310.64195,
OECD,GDP,TOT,USD_CAP,A,2008,34192.78054,B
OECD,GDP,TOT,USD_CAP,A,2009,33250.59324,
OECD,GDP,TOT,USD_CAP,A,2010,34552.69122,B
OECD,GDP,TOT,USD_CAP,A,2011,35919.59014,
OECD,GDP,TOT,USD_CAP,A,2012,36880.8737,
OECD,GDP,TOT,USD_CAP,A,2013,38229.24821,
OECD,GDP,TOT,USD_CAP,A,2014,39342.2604,
OECD,GDP,TOT,USD_CAP,A,2015,40467.81773,
OECD,GDP,TOT,USD_CAP,A,2016,41885.94793,
OECD,GDP,TOT,USD_CAP,A,2017,43486.53051,
OECD,GDP,TOT,USD_CAP,A,2018,45216.5443,E
OECD,GDP,TOT,USD_CAP,A,2019,46505.36839,E
OECD,GDP,TOT,USD_CAP,A,2020,44986.35809,E
OECDE,GDP,TOT,MLN_USD,A,1994,8975844.207,E
OECDE,GDP,TOT,MLN_USD,A,1995,9435557.874,E
OECDE,GDP,TOT,MLN_USD,A,1996,9848398.159,E
OECDE,GDP,TOT,MLN_USD,A,1997,10342385.89,E
OECDE,GDP,TOT,MLN_USD,A,1998,10626463.16,
OECDE,GDP,TOT,MLN_USD,A,1999,11033461.5,
OECDE,GDP,TOT,MLN_USD,A,2000,11835018.8,
OECDE,GDP,TOT,MLN_USD,A,2001,12384815.27,
OECDE,GDP,TOT,MLN_USD,A,2002,12927979.56,
OECDE,GDP,TOT,MLN_USD,A,2003,13279167.97,
OECDE,GDP,TOT,MLN_USD,A,2004,14022756.73,
OECDE,GDP,TOT,MLN_USD,A,2005,14636241.48,
OECDE,GDP,TOT,MLN_USD,A,2006,15945192.56,
OECDE,GDP,TOT,MLN_USD,A,2007,16978835.34,
OECDE,GDP,TOT,MLN_USD,A,2008,17852104.34,
OECDE,GDP,TOT,MLN_USD,A,2009,17471040.23,
OECDE,GDP,TOT,MLN_USD,A,2010,18235101.15,B
OECDE,GDP,TOT,MLN_USD,A,2011,19182732.21,
OECDE,GDP,TOT,MLN_USD,A,2012,19616309.19,
OECDE,GDP,TOT,MLN_USD,A,2013,20459359.43,
OECDE,GDP,TOT,MLN_USD,A,2014,21197933.29,
OECDE,GDP,TOT,MLN_USD,A,2015,21983004.99,
OECDE,GDP,TOT,MLN_USD,A,2016,23244648.76,
OECDE,GDP,TOT,MLN_USD,A,2017,24462000.47,
OECDE,GDP,TOT,MLN_USD,A,2018,25533513.79,P
OECDE,GDP,TOT,MLN_USD,A,2019,26469499.5,P
OECDE,GDP,TOT,MLN_USD,A,2020,25517055.23,P
OECDE,GDP,TOT,USD_CAP,A,1995,18213.05497,E
OECDE,GDP,TOT,USD_CAP,A,1996,18942.15753,E
OECDE,GDP,TOT,USD_CAP,A,1997,19824.93929,E
OECDE,GDP,TOT,USD_CAP,A,1998,20304.74035,
OECDE,GDP,TOT,USD_CAP,A,1999,21008.08271,
OECDE,GDP,TOT,USD_CAP,A,2000,22442.60393,
OECDE,GDP,TOT,USD_CAP,A,2001,23387.00419,
OECDE,GDP,TOT,USD_CAP,A,2002,24287.45884,
OECDE,GDP,TOT,USD_CAP,A,2003,24813.60785,
OECDE,GDP,TOT,USD_CAP,A,2004,26061.81392,
OECDE,GDP,TOT,USD_CAP,A,2005,27043.33397,
OECDE,GDP,TOT,USD_CAP,A,2006,29305.44842,
OECDE,GDP,TOT,USD_CAP,A,2007,31014.7473,
OECDE,GDP,TOT,USD_CAP,A,2008,32409.7096,B
OECDE,GDP,TOT,USD_CAP,A,2009,31538.27608,
OECDE,GDP,TOT,USD_CAP,A,2010,32762.35484,B
OECDE,GDP,TOT,USD_CAP,A,2011,34303.20763,
OECDE,GDP,TOT,USD_CAP,A,2012,34933.87042,
OECDE,GDP,TOT,USD_CAP,A,2013,36298.72113,
OECDE,GDP,TOT,USD_CAP,A,2014,37450.54573,
OECDE,GDP,TOT,USD_CAP,A,2015,38647.32417,
OECDE,GDP,TOT,USD_CAP,A,2016,40655.70484,
OECDE,GDP,TOT,USD_CAP,A,2017,42601.25114,
OECDE,GDP,TOT,USD_CAP,A,2018,44269.43776,P
OECDE,GDP,TOT,USD_CAP,A,2019,45676.61358,P
OECDE,GDP,TOT,USD_CAP,A,2020,43900.63193,P
LVA,GDP,TOT,MLN_USD,A,1994,14835.391,
LVA,GDP,TOT,MLN_USD,A,1995,13678.325,
LVA,GDP,TOT,MLN_USD,A,1996,14238.746,
LVA,GDP,TOT,MLN_USD,A,1997,15777.558,
LVA,GDP,TOT,MLN_USD,A,1998,17033.778,
LVA,GDP,TOT,MLN_USD,A,1999,17703.56,
LVA,GDP,TOT,MLN_USD,A,2000,19042.231,
LVA,GDP,TOT,MLN_USD,A,2001,21147.803,
LVA,GDP,TOT,MLN_USD,A,2002,23289.296,
LVA,GDP,TOT,MLN_USD,A,2003,25280.886,
LVA,GDP,TOT,MLN_USD,A,2004,27764.924,
LVA,GDP,TOT,MLN_USD,A,2005,31150.197,
LVA,GDP,TOT,MLN_USD,A,2006,35134.58,
LVA,GDP,TOT,MLN_USD,A,2007,40077.742,
LVA,GDP,TOT,MLN_USD,A,2008,42617.067,
LVA,GDP,TOT,MLN_USD,A,2009,36486.091,
LVA,GDP,TOT,MLN_USD,A,2010,37169.562,
LVA,GDP,TOT,MLN_USD,A,2011,39646.155,
LVA,GDP,TOT,MLN_USD,A,2012,43311.605,
LVA,GDP,TOT,MLN_USD,A,2013,45564.445,
LVA,GDP,TOT,MLN_USD,A,2014,47483.528,
LVA,GDP,TOT,MLN_USD,A,2015,49384.341,
LVA,GDP,TOT,MLN_USD,A,2016,52362.25,
LVA,GDP,TOT,MLN_USD,A,2017,55691.141,
LVA,GDP,TOT,MLN_USD,A,2018,59378.335,
LVA,GDP,TOT,MLN_USD,A,2019,61703.13,
LVA,GDP,TOT,MLN_USD,A,2020,61253.459,
LVA,GDP,TOT,USD_CAP,A,1995,5504.232209,
LVA,GDP,TOT,USD_CAP,A,1996,5794.652036,
LVA,GDP,TOT,USD_CAP,A,1997,6485.213323,
LVA,GDP,TOT,USD_CAP,A,1998,7067.902116,
LVA,GDP,TOT,USD_CAP,A,1999,7405.798042,
LVA,GDP,TOT,USD_CAP,A,2000,8042.796989,
LVA,GDP,TOT,USD_CAP,A,2001,9046.414513,
LVA,GDP,TOT,USD_CAP,A,2002,10080.30981,
LVA,GDP,TOT,USD_CAP,A,2003,11048.91349,
LVA,GDP,TOT,USD_CAP,A,2004,12269.07841,
LVA,GDP,TOT,USD_CAP,A,2005,13914.10261,
LVA,GDP,TOT,USD_CAP,A,2006,15835.92473,
LVA,GDP,TOT,USD_CAP,A,2007,18208.67167,
LVA,GDP,TOT,USD_CAP,A,2008,19569.53575,
LVA,GDP,TOT,USD_CAP,A,2009,17033.75154,
LVA,GDP,TOT,USD_CAP,A,2010,17722.67894,
LVA,GDP,TOT,USD_CAP,A,2011,19256.68991,
LVA,GDP,TOT,USD_CAP,A,2012,21297.47262,
LVA,GDP,TOT,USD_CAP,A,2013,22637.19745,
LVA,GDP,TOT,USD_CAP,A,2014,23810.21837,
LVA,GDP,TOT,USD_CAP,A,2015,24975.47975,
LVA,GDP,TOT,USD_CAP,A,2016,26724.45983,
LVA,GDP,TOT,USD_CAP,A,2017,28689.57466,
LVA,GDP,TOT,USD_CAP,A,2018,30825.8716,
LVA,GDP,TOT,USD_CAP,A,2019,32251.47221,
LVA,GDP,TOT,USD_CAP,A,2020,32224.02599,
BRA,GDP,TOT,MLN_USD,A,1995,1310885.157,
BRA,GDP,TOT,MLN_USD,A,1996,1364355.991,
BRA,GDP,TOT,MLN_USD,A,1997,1434999.307,
BRA,GDP,TOT,MLN_USD,A,1998,1456056.827,
BRA,GDP,TOT,MLN_USD,A,1999,1483991.236,
BRA,GDP,TOT,MLN_USD,A,2000,1583737.988,
BRA,GDP,TOT,MLN_USD,A,2001,1640971.198,
BRA,GDP,TOT,MLN_USD,A,2002,1717826.456,
BRA,GDP,TOT,MLN_USD,A,2003,1769689.546,
BRA,GDP,TOT,MLN_USD,A,2004,1922011.09,
BRA,GDP,TOT,MLN_USD,A,2005,2045343.057,
BRA,GDP,TOT,MLN_USD,A,2006,2190727.859,
BRA,GDP,TOT,MLN_USD,A,2007,2386123.391,
BRA,GDP,TOT,MLN_USD,A,2008,2556454.782,
BRA,GDP,TOT,MLN_USD,A,2009,2572703.03,
BRA,GDP,TOT,MLN_USD,A,2010,2798617.242,
BRA,GDP,TOT,MLN_USD,A,2011,2970630.763,
BRA,GDP,TOT,MLN_USD,A,2012,2998534.425,
BRA,GDP,TOT,MLN_USD,A,2013,3133893.65,
BRA,GDP,TOT,MLN_USD,A,2014,3187155.079,
BRA,GDP,TOT,MLN_USD,A,2015,3014754.849,
BRA,GDP,TOT,MLN_USD,A,2016,2939094.21,
BRA,GDP,TOT,MLN_USD,A,2017,3018705.989,
BRA,GDP,TOT,MLN_USD,A,2018,3146320.981,
BRA,GDP,TOT,USD_CAP,A,2000,9114.213859,
BRA,GDP,TOT,USD_CAP,A,2001,9312.659939,
BRA,GDP,TOT,USD_CAP,A,2002,9623.717789,
BRA,GDP,TOT,USD_CAP,A,2003,9793.070465,
BRA,GDP,TOT,USD_CAP,A,2004,10510.54405,
BRA,GDP,TOT,USD_CAP,A,2005,11056.43775,
BRA,GDP,TOT,USD_CAP,A,2006,11711.26379,
BRA,GDP,TOT,USD_CAP,A,2007,12622.43575,
BRA,GDP,TOT,USD_CAP,A,2008,13383.86008,
BRA,GDP,TOT,USD_CAP,A,2009,13331.38649,
BRA,GDP,TOT,USD_CAP,A,2010,14359.93355,
BRA,GDP,TOT,USD_CAP,A,2011,15109.7374,
BRA,GDP,TOT,USD_CAP,A,2012,15120.06365,
BRA,GDP,TOT,USD_CAP,A,2013,15669.14014,
BRA,GDP,TOT,USD_CAP,A,2014,15800.08889,
BRA,GDP,TOT,USD_CAP,A,2015,14816.2906,
BRA,GDP,TOT,USD_CAP,A,2016,14326.10209,
BRA,GDP,TOT,USD_CAP,A,2017,14596.88968,
BRA,GDP,TOT,USD_CAP,A,2018,15090.63762,
LTU,GDP,TOT,MLN_USD,A,1995,21470.186,
LTU,GDP,TOT,MLN_USD,A,1996,22941.763,
LTU,GDP,TOT,MLN_USD,A,1997,25265.839,
LTU,GDP,TOT,MLN_USD,A,1998,27550.7,
LTU,GDP,TOT,MLN_USD,A,1999,27562.049,
LTU,GDP,TOT,MLN_USD,A,2000,29569.579,
LTU,GDP,TOT,MLN_USD,A,2001,32765.022,
LTU,GDP,TOT,MLN_USD,A,2002,36085.819,
LTU,GDP,TOT,MLN_USD,A,2003,41171.201,
LTU,GDP,TOT,MLN_USD,A,2004,43968.09,
LTU,GDP,TOT,MLN_USD,A,2005,48211.647,
LTU,GDP,TOT,MLN_USD,A,2006,53828.551,
LTU,GDP,TOT,MLN_USD,A,2007,61625.453,
LTU,GDP,TOT,MLN_USD,A,2008,66270.653,
LTU,GDP,TOT,MLN_USD,A,2009,57343.818,
LTU,GDP,TOT,MLN_USD,A,2010,62292.855,
LTU,GDP,TOT,MLN_USD,A,2011,69297.819,
LTU,GDP,TOT,MLN_USD,A,2012,73809.042,
LTU,GDP,TOT,MLN_USD,A,2013,79034.188,
LTU,GDP,TOT,MLN_USD,A,2014,82647.295,
LTU,GDP,TOT,MLN_USD,A,2015,83761.504,
LTU,GDP,TOT,MLN_USD,A,2016,88700.479,
LTU,GDP,TOT,MLN_USD,A,2017,95492.278,
LTU,GDP,TOT,MLN_USD,A,2018,101879.175,
LTU,GDP,TOT,MLN_USD,A,2019,108428.666,
LTU,GDP,TOT,MLN_USD,A,2020,109529.841,
LTU,GDP,TOT,USD_CAP,A,1995,5916.118581,
LTU,GDP,TOT,USD_CAP,A,1996,6369.880929,
LTU,GDP,TOT,USD_CAP,A,1997,7066.972228,
LTU,GDP,TOT,USD_CAP,A,1998,7762.291081,
LTU,GDP,TOT,USD_CAP,A,1999,7820.79589,
LTU,GDP,TOT,USD_CAP,A,2000,8449.658261,
LTU,GDP,TOT,USD_CAP,A,2001,9440.144031,
LTU,GDP,TOT,USD_CAP,A,2002,10480.71939,
LTU,GDP,TOT,USD_CAP,A,2003,12055.23665,
LTU,GDP,TOT,USD_CAP,A,2004,13019.57767,
LTU,GDP,TOT,USD_CAP,A,2005,14510.65368,
LTU,GDP,TOT,USD_CAP,A,2006,16461.78856,
LTU,GDP,TOT,USD_CAP,A,2007,19071.44724,
LTU,GDP,TOT,USD_CAP,A,2008,20721.03386,
LTU,GDP,TOT,USD_CAP,A,2009,18130.0478,
LTU,GDP,TOT,USD_CAP,A,2010,20112.10313,
LTU,GDP,TOT,USD_CAP,A,2011,22884.80436,
LTU,GDP,TOT,USD_CAP,A,2012,24703.69794,
LTU,GDP,TOT,USD_CAP,A,2013,26721.60193,
LTU,GDP,TOT,USD_CAP,A,2014,28184.49909,
LTU,GDP,TOT,USD_CAP,A,2015,28834.45757,
LTU,GDP,TOT,USD_CAP,A,2016,30925.15181,
LTU,GDP,TOT,USD_CAP,A,2017,33761.9066,
LTU,GDP,TOT,USD_CAP,A,2018,36365.37958,
LTU,GDP,TOT,USD_CAP,A,2019,38805.78025,
LTU,GDP,TOT,USD_CAP,A,2020,39189.39085,
SAU,GDP,TOT,MLN_USD,A,1970,54232.698,
SAU,GDP,TOT,MLN_USD,A,1971,68344.746,
SAU,GDP,TOT,MLN_USD,A,1972,88049.984,
SAU,GDP,TOT,MLN_USD,A,1973,116667.46,
SAU,GDP,TOT,MLN_USD,A,1974,162127.28,
SAU,GDP,TOT,MLN_USD,A,1975,186404.749,
SAU,GDP,TOT,MLN_USD,A,1976,221676.565,
SAU,GDP,TOT,MLN_USD,A,1977,251940.242,
SAU,GDP,TOT,MLN_USD,A,1978,267033.133,
SAU,GDP,TOT,MLN_USD,A,1979,317602.122,
SAU,GDP,TOT,MLN_USD,A,1980,368866.714,
SAU,GDP,TOT,MLN_USD,A,1981,422710.089,
SAU,GDP,TOT,MLN_USD,A,1982,399014.605,
SAU,GDP,TOT,MLN_USD,A,1983,380573.701,
SAU,GDP,TOT,MLN_USD,A,1984,382126.334,
SAU,GDP,TOT,MLN_USD,A,1985,377164.537,
SAU,GDP,TOT,MLN_USD,A,1986,404345.685,
SAU,GDP,TOT,MLN_USD,A,1987,397836.551,
SAU,GDP,TOT,MLN_USD,A,1988,445742.19,
SAU,GDP,TOT,MLN_USD,A,1989,463506.168,
SAU,GDP,TOT,MLN_USD,A,1990,520904.932,
SAU,GDP,TOT,MLN_USD,A,1991,619341.2,
SAU,GDP,TOT,MLN_USD,A,1992,658714.708,
SAU,GDP,TOT,MLN_USD,A,1993,665125.504,
SAU,GDP,TOT,MLN_USD,A,1994,683123.998,
SAU,GDP,TOT,MLN_USD,A,1995,698927.183,
SAU,GDP,TOT,MLN_USD,A,1996,730495.955,
SAU,GDP,TOT,MLN_USD,A,1997,751294.684,
SAU,GDP,TOT,MLN_USD,A,1998,781733,
SAU,GDP,TOT,MLN_USD,A,1999,763176.096,
SAU,GDP,TOT,MLN_USD,A,2000,824128.264,
SAU,GDP,TOT,MLN_USD,A,2001,832007.958,
SAU,GDP,TOT,MLN_USD,A,2002,821341.582,
SAU,GDP,TOT,MLN_USD,A,2003,930645.164,
SAU,GDP,TOT,MLN_USD,A,2004,1031758.941,
SAU,GDP,TOT,MLN_USD,A,2005,1123197.697,
SAU,GDP,TOT,MLN_USD,A,2006,1189455.013,
SAU,GDP,TOT,MLN_USD,A,2007,1243968.072,
SAU,GDP,TOT,MLN_USD,A,2008,1347422.314,
SAU,GDP,TOT,MLN_USD,A,2009,1329736.077,
SAU,GDP,TOT,MLN_USD,A,2010,1413023.527,
SAU,GDP,TOT,MLN_USD,A,2011,1586748.761,
SAU,GDP,TOT,MLN_USD,A,2012,1672470.749,
SAU,GDP,TOT,MLN_USD,A,2013,1680157.97,
SAU,GDP,TOT,MLN_USD,A,2014,1722861.782,
SAU,GDP,TOT,MLN_USD,A,2015,1541832.118,
SAU,GDP,TOT,MLN_USD,A,2016,1475671.786,
SAU,GDP,TOT,MLN_USD,A,2017,1565891.922,
SAU,GDP,TOT,MLN_USD,A,2018,1642519.382,
SAU,GDP,TOT,MLN_USD,A,2019,1677381.92,
SAU,GDP,TOT,MLN_USD,A,2020,1627982.386,
SAU,GDP,TOT,USD_CAP,A,1970,9292.166424,
SAU,GDP,TOT,USD_CAP,A,1971,11202.23135,
SAU,GDP,TOT,USD_CAP,A,1972,13770.94833,
SAU,GDP,TOT,USD_CAP,A,1973,17376.49824,
SAU,GDP,TOT,USD_CAP,A,1974,22966.37053,
SAU,GDP,TOT,USD_CAP,A,1975,25092.50262,
SAU,GDP,TOT,USD_CAP,A,1976,28352.41563,
SAU,GDP,TOT,USD_CAP,A,1977,30606.45793,
SAU,GDP,TOT,USD_CAP,A,1978,30764.75291,
SAU,GDP,TOT,USD_CAP,A,1979,34598.6095,
SAU,GDP,TOT,USD_CAP,A,1980,37868.99696,
SAU,GDP,TOT,USD_CAP,A,1981,40775.91514,
SAU,GDP,TOT,USD_CAP,A,1982,36116.19436,
SAU,GDP,TOT,USD_CAP,A,1983,32351.15392,
SAU,GDP,TOT,USD_CAP,A,1984,30606.91579,
SAU,GDP,TOT,USD_CAP,A,1985,28596.6524,
SAU,GDP,TOT,USD_CAP,A,1986,29154.61357,
SAU,GDP,TOT,USD_CAP,A,1987,27388.53528,
SAU,GDP,TOT,USD_CAP,A,1988,29411.78697,
SAU,GDP,TOT,USD_CAP,A,1989,29417.86084,
SAU,GDP,TOT,USD_CAP,A,1990,31904.87132,
SAU,GDP,TOT,USD_CAP,A,1991,36717.30372,
SAU,GDP,TOT,USD_CAP,A,1992,37903.27627,
SAU,GDP,TOT,USD_CAP,A,1993,37241.59095,
SAU,GDP,TOT,USD_CAP,A,1994,37306.57202,
SAU,GDP,TOT,USD_CAP,A,1995,37304.28661,
SAU,GDP,TOT,USD_CAP,A,1996,38182.73407,
SAU,GDP,TOT,USD_CAP,A,1997,38516.91867,
SAU,GDP,TOT,USD_CAP,A,1998,39317.7242,
SAU,GDP,TOT,USD_CAP,A,1999,37605.24432,
SAU,GDP,TOT,USD_CAP,A,2000,39689.64943,
SAU,GDP,TOT,USD_CAP,A,2001,39054.82033,
SAU,GDP,TOT,USD_CAP,A,2002,37493.38235,
SAU,GDP,TOT,USD_CAP,A,2003,41258.54004,
SAU,GDP,TOT,USD_CAP,A,2004,44417.05744,
SAU,GDP,TOT,USD_CAP,A,2005,46984.60445,
SAU,GDP,TOT,USD_CAP,A,2006,48394.5173,
SAU,GDP,TOT,USD_CAP,A,2007,49261.05033,
SAU,GDP,TOT,USD_CAP,A,2008,51942.26361,
SAU,GDP,TOT,USD_CAP,A,2009,49874.78108,
SAU,GDP,TOT,USD_CAP,A,2010,51351.20568,
SAU,GDP,TOT,USD_CAP,A,2011,56127.02468,
SAU,GDP,TOT,USD_CAP,A,2012,57693.99732,
SAU,GDP,TOT,USD_CAP,A,2013,56563.34222,
SAU,GDP,TOT,USD_CAP,A,2014,56613.47504,
SAU,GDP,TOT,USD_CAP,A,2015,49491.35095,
SAU,GDP,TOT,USD_CAP,A,2016,46289.73732,
SAU,GDP,TOT,USD_CAP,A,2017,47862.02225,
SAU,GDP,TOT,USD_CAP,A,2018,49157.12264,
SAU,GDP,TOT,USD_CAP,A,2019,49020.21191,
SAU,GDP,TOT,USD_CAP,A,2020,46362.64949,
EA19,GDP,TOT,MLN_USD,A,1995,6468537.502,
EA19,GDP,TOT,MLN_USD,A,1996,6683883.354,
EA19,GDP,TOT,MLN_USD,A,1997,6981093.598,
EA19,GDP,TOT,MLN_USD,A,1998,7331746.506,
EA19,GDP,TOT,MLN_USD,A,1999,7632191.88,
EA19,GDP,TOT,MLN_USD,A,2000,8134362.766,
EA19,GDP,TOT,MLN_USD,A,2001,8546267.916,
